NAME,LATITUDE,LONGITUDE
"United Kingdom/Fareham",50.85162,-1.17929
"United Kingdom/Falmouth",50.15441,-5.07113
"United Kingdom/Falkirk",56.0021,-3.78535
"United Kingdom/Exmouth",50.61723,-3.40233
"United Kingdom/Exeter",50.7236,-3.52751
"United Kingdom/Evington",52.6,-1.06667
"United Kingdom/Evesham",52.09237,-1.94887
"United Kingdom/Esher",51.36969,-0.36693
"United Kingdom/Epsom",51.3305,-0.27011
"United Kingdom/Enfield Lock",51.67086,-0.02748
"United Kingdom/Enfield Town",51.65147,-0.08497
"United Kingdom/Emsworth",50.84779,-0.93697
"United Kingdom/Ely",52.39964,0.26196
"United Kingdom/Eltham",51.45061,0.05225
"United Kingdom/Elland",53.6851,-1.83878
"United Kingdom/Elgin",57.64947,-3.31843
"United Kingdom/Egham",51.43158,-0.55239
"United Kingdom/Edmonton",51.62561,-0.05798
"United Kingdom/Edinburgh",55.95206,-3.19648
"United Kingdom/Eccles",53.48333,-2.33333
"United Kingdom/Ebbw Vale",51.77714,-3.20792
"United Kingdom/Eastwood",53,-1.3
"United Kingdom/Retford",53.32213,-0.94315
"United Kingdom/East Molesey",51.39872,-0.34916
"United Kingdom/Eastleigh",50.96667,-1.35
"United Kingdom/East Kilbride",55.76412,-4.17669
"United Kingdom/East Grinstead",51.12382,-0.0061
"United Kingdom/East Dereham",52.68333,0.93333
"United Kingdom/Eastbourne",50.76871,0.28453
"United Kingdom/Durham",54.77676,-1.57566
"United Kingdom/Dunstable",51.88571,-0.52288
"United Kingdom/Dunfermline",56.07156,-3.45887
"United Kingdom/Dundee",56.46913,-2.97489
"United Kingdom/Dumfries",55.06959,-3.61139
"United Kingdom/Dumbarton",55.94433,-4.57061
"United Kingdom/Dukinfield",53.47497,-2.08809
"United Kingdom/Dudley",52.5,-2.08333
"United Kingdom/Droylsden",53.48005,-2.14543
"United Kingdom/Dronfield",53.30221,-1.47507
"United Kingdom/Droitwich",52.26667,-2.15
"United Kingdom/Dover",51.12598,1.31257
"United Kingdom/Dorking",51.23228,-0.3338
"United Kingdom/Dorchester",50.71667,-2.43333
"United Kingdom/Doncaster",53.52285,-1.13116
"United Kingdom/Dinnington",53.36667,-1.2
"United Kingdom/Didcot",51.60928,-1.24214
"United Kingdom/Dewsbury",53.69076,-1.62907
"United Kingdom/Devizes",51.35084,-1.99421
"United Kingdom/Derby",52.92277,-1.47663
"United Kingdom/Denton",53.45678,-2.11822
"United Kingdom/Deal",51.22316,1.4028
"United Kingdom/Daventry",52.25688,-1.16066
"United Kingdom/Darwen",53.69803,-2.46494
"United Kingdom/Darton",53.58705,-1.52676
"United Kingdom/Dartford",51.44657,0.21423
"United Kingdom/Darlington",54.52429,-1.55039
"United Kingdom/Dalserf",55.73333,-3.91667
"United Kingdom/Dagenham",51.55,0.16667
"United Kingdom/Cwmbran",51.65446,-3.02281
"United Kingdom/Cumbernauld",55.94685,-3.99051
"United Kingdom/Croydon",51.38333,-0.1
"United Kingdom/Crowthorne",51.37027,-0.79219
"United Kingdom/Crowborough",51.06098,0.16342
"United Kingdom/Cricklewood",51.5567,-0.21549
"United Kingdom/Crewe",53.09787,-2.44161
"United Kingdom/Crawley",51.11303,-0.18312
"United Kingdom/Cramlington",55.08652,-1.58598
"United Kingdom/Cowley",51.73213,-1.20631
"United Kingdom/Cowes",50.76252,-1.29781
"United Kingdom/Coventry",52.40656,-1.51217
"United Kingdom/Coulsdon",51.32002,-0.14088
"United Kingdom/Corby",52.49637,-0.68939
"United Kingdom/Consett",54.85404,-1.8316
"United Kingdom/Conisbrough",53.48188,-1.23214
"United Kingdom/Congleton",53.16314,-2.21253
"United Kingdom/Colwyn Bay",53.29483,-3.72674
"United Kingdom/Colne",53.85713,-2.16851
"United Kingdom/Coleraine",55.13333,-6.66667
"United Kingdom/Colchester",51.88921,0.90421
"United Kingdom/Coity",51.522,-3.55531
"United Kingdom/Cobham",51.32997,-0.4113
"United Kingdom/Coatbridge",55.86216,-4.02469
"United Kingdom/Coalville",52.72247,-1.3702
"United Kingdom/Clydebank",55.90137,-4.4057
"United Kingdom/Clydach",51.68333,-3.9
"United Kingdom/Clevedon",51.44227,-2.85786
"United Kingdom/Cleethorpes",53.56047,-0.03225
"United Kingdom/Cleckheaton",53.72405,-1.71294
"United Kingdom/Clacton-on-Sea",51.78967,1.15597
"United Kingdom/Cirencester",51.71927,-1.97145
"United Kingdom/Christchurch",50.73583,-1.78129
"United Kingdom/Chorley",53.65,-2.61667
"United Kingdom/Chiswick",51.49271,-0.25801
"United Kingdom/Chislehurst",51.41709,0.06858
"United Kingdom/Chippenham",51.46,-2.12472
"United Kingdom/Chingford",51.63033,0.00051
"United Kingdom/Chichester",50.83673,-0.78003
"United Kingdom/Chester-le-Street",54.85862,-1.57408
"United Kingdom/Chesterfield",53.25,-1.41667
"United Kingdom/Chester",53.1905,-2.89189
"United Kingdom/Chessington",51.3624,-0.30427
"United Kingdom/Cheshunt",51.7002,-0.03026
"United Kingdom/Chesham",51.7,-0.6
"United Kingdom/Chertsey",51.38812,-0.50782
"United Kingdom/Cheltenham",51.90006,-2.07972
"United Kingdom/Chelsea",51.48755,-0.16936
"United Kingdom/Chelmsford",51.73575,0.46958
"United Kingdom/Cheadle Hulme",53.3761,-2.1897
"United Kingdom/Chatham",51.37891,0.52786
"United Kingdom/Chapeltown",53.46506,-1.47217
"United Kingdom/Chalfont Saint Peter",51.60885,-0.55618
"United Kingdom/Catford",51.44491,-0.02043
"United Kingdom/Caterham",51.2823,-0.07889
"United Kingdom/Castlereagh",54.5735,-5.88472
"United Kingdom/Castleford",53.72587,-1.36256
"United Kingdom/Carterton",51.75905,-1.59435
"United Kingdom/Carshalton",51.36829,-0.16755
"United Kingdom/Carrickfergus",54.7158,-5.8058
"United Kingdom/Carmarthen",51.85552,-4.30535
"United Kingdom/Carlisle",54.8951,-2.9382
"United Kingdom/Cardiff",51.48,-3.18
"United Kingdom/Canterbury",51.27904,1.07992
"United Kingdom/Cannock",52.69045,-2.03085
"United Kingdom/Cambuslang",55.80966,-4.16096
"United Kingdom/Cambridge",52.2,0.11667
"United Kingdom/Camborne",50.21306,-5.29731
"United Kingdom/Camberley",51.33705,-0.74261
"United Kingdom/Calne",51.43879,-2.00571
"United Kingdom/Caerphilly",51.57452,-3.218
"United Kingdom/Buxton",53.25741,-1.90982
"United Kingdom/Bushey",51.64316,-0.36053
"United Kingdom/Bury St Edmunds",52.2463,0.71111
"United Kingdom/Bury",53.6,-2.3
"United Kingdom/Burton upon Trent",52.80728,-1.64263
"United Kingdom/Burntwood",52.68075,-1.92759
"United Kingdom/Burnley",53.8,-2.23333
"United Kingdom/Burnham-on-Sea",51.23862,-2.9978
"United Kingdom/Burgess Hill",50.95843,-0.13287
"United Kingdom/Buckley",53.16667,-3.08333
"United Kingdom/Brymbo",53.06667,-3.06667
"United Kingdom/Broxburn",55.93415,-3.47133
"United Kingdom/Brough",53.72861,-0.57215
"United Kingdom/Bromsgrove",52.33574,-2.05983
"United Kingdom/Broadstairs",51.35845,1.44185
"United Kingdom/Brixham",50.39431,-3.51585
"United Kingdom/Briton Ferry",51.63106,-3.81898
"United Kingdom/Bristol",51.45523,-2.59665
"United Kingdom/Brighton",50.82838,-0.13947
"United Kingdom/Brighouse",53.70322,-1.78428
"United Kingdom/Brierley Hill",52.48173,-2.12139
"United Kingdom/Bridlington",54.08306,-0.19192
"United Kingdom/Bridgwater",51.12837,-3.00356
"United Kingdom/Bridgend",51.50583,-3.57722
"United Kingdom/Brentwood",51.62127,0.30556
"United Kingdom/Brent",51.55306,-0.3023
"United Kingdom/Bredbury",53.41667,-2.11667
"United Kingdom/Braunstone",52.61835,-1.17904
"United Kingdom/Bramhall",53.35801,-2.16539
"United Kingdom/Braintree",51.87819,0.55292
"United Kingdom/Bradford",53.79391,-1.75206
"United Kingdom/Bracknell",51.41363,-0.75054
"United Kingdom/Bow",51.52609,-0.01665
"United Kingdom/Bournemouth",50.72048,-1.8795
"United Kingdom/Boston",52.97633,-0.02664
"United Kingdom/Borehamwood",51.65468,-0.27762
"United Kingdom/Bootle",53.46667,-3.01667
"United Kingdom/Bonnyrigg",55.87329,-3.1051
"United Kingdom/Bolton",53.58333,-2.43333
"United Kingdom/Bognor Regis",50.78206,-0.67978
"United Kingdom/Bodmin",50.47151,-4.7243
"United Kingdom/Blyth",55.12708,-1.50856
"United Kingdom/Bloxwich",52.61806,-2.00431
"United Kingdom/Bletchley",51.99334,-0.73471
"United Kingdom/Blaydon-on-Tyne",54.96461,-1.71392
"United Kingdom/Blackwall",51.50971,-0.0016
"United Kingdom/Blackpool",53.81667,-3.05
"United Kingdom/Blackburn",53.75,-2.48333
"United Kingdom/Bishopstoke",50.96643,-1.32832
"United Kingdom/Bishops Stortford",51.87113,0.15868
"United Kingdom/Bishopbriggs",55.90669,-4.21869
"United Kingdom/Bishop Auckland",54.65554,-1.67706
"United Kingdom/Birmingham",52.48142,-1.89983
"United Kingdom/Birkenhead",53.39337,-3.01479
"United Kingdom/Bingley",53.84861,-1.83857
"United Kingdom/Billingham",54.58881,-1.29034
"United Kingdom/Billericay",51.62867,0.41963
"United Kingdom/Biggleswade",52.08652,-0.26493
"United Kingdom/Bideford",51.01678,-4.20832
"United Kingdom/Biddulph",53.11724,-2.17584
"United Kingdom/Bicester",51.89998,-1.15357
"United Kingdom/Bexley",51.44162,0.14866
"United Kingdom/Bexhill-on-Sea",50.85023,0.47095
"United Kingdom/Beverley",53.84587,-0.42332
"United Kingdom/Berkhamsted",51.7604,-0.56528
"United Kingdom/Bentley",53.53333,-1.15
"United Kingdom/Belper",53.0233,-1.48119
"United Kingdom/Bellshill",55.81667,-4.01667
"United Kingdom/Belfast",54.59682,-5.92541
"United Kingdom/Bedworth",52.4791,-1.46909
"United Kingdom/Bedlington",55.13061,-1.59319
"United Kingdom/Bedford",52.13459,-0.46632
"United Kingdom/Beckenham",51.40878,-0.02526
"United Kingdom/Bebington",53.35,-3.01667
"United Kingdom/Bearsden",55.91536,-4.33279
"United Kingdom/Batley",53.70291,-1.6337
"United Kingdom/Bathgate",55.90204,-3.64398
"United Kingdom/Bath",51.3751,-2.36172
"United Kingdom/Basingstoke",51.26249,-1.08708
"United Kingdom/Basildon",51.56844,0.45782
"United Kingdom/Basford",52.96667,-1.18333
"United Kingdom/Barry",51.39979,-3.2838
"United Kingdom/Barrow in Furness",54.11094,-3.22758
"United Kingdom/Barrhead",55.79916,-4.39285
"United Kingdom/Barnstaple",51.08022,-4.05808
"United Kingdom/Barnsley",53.55,-1.48333
"United Kingdom/Barnet",51.65,-0.2
"United Kingdom/Barnes",51.47352,-0.24839
"United Kingdom/Barking",51.53333,0.08333
"United Kingdom/Banstead",51.32233,-0.20685
"United Kingdom/Bangor",54.66079,-5.66802
"United Kingdom/Bangor",53.22752,-4.12936
"United Kingdom/Banbury",52.0632,-1.34222
"United Kingdom/Banbridge",54.35,-6.28333
"United Kingdom/Ballymena",54.86357,-6.27628
"United Kingdom/Baildon",53.84711,-1.78785
"United Kingdom/Ayr",55.46273,-4.63393
"United Kingdom/Aylesbury",51.81665,-0.81458
"United Kingdom/Atherton",53.52371,-2.49354
"United Kingdom/Aston",52.5,-1.88333
"United Kingdom/Ashton-under-Lyne",53.48876,-2.0989
"United Kingdom/Ashton in Makerfield",53.48333,-2.65
"United Kingdom/Ashington",55.17719,-1.56412
"United Kingdom/Ashford",51.43173,-0.45761
"United Kingdom/Ashford",51.14648,0.87376
"United Kingdom/Ascot",51.41082,-0.6748
"United Kingdom/Arnold",53,-1.13333
"United Kingdom/Arbroath",56.56317,-2.58736
"United Kingdom/Antrim",54.7175,-6.211
"United Kingdom/Andover",51.21135,-1.49393
"United Kingdom/Ampthill",52.02694,-0.49567
"United Kingdom/Ammanford",51.79279,-3.98833
"United Kingdom/Amersham",51.66667,-0.61667
"United Kingdom/Altrincham",53.38752,-2.34848
"United Kingdom/Alton",51.14931,-0.97469
"United Kingdom/Alloa",56.11586,-3.78997
"United Kingdom/Alfreton",53.09766,-1.38376
"United Kingdom/Aldridge",52.60549,-1.91715
"United Kingdom/Aldershot",51.24827,-0.76389
"United Kingdom/Airdrie",55.86602,-3.98025
"United Kingdom/Adwick le Street",53.57077,-1.18454
"United Kingdom/Acton",51.50901,-0.2762
"United Kingdom/Acocks Green",52.45,-1.81667
"United Kingdom/Accrington",53.75379,-2.35863
"United Kingdom/Abingdon",51.67109,-1.28278
"United Kingdom/Aberystwyth",52.41548,-4.08292
"United Kingdom/Aberdeen",57.14369,-2.09814
"United Kingdom/Aberdare",51.71438,-3.44918
"United Kingdom/Tonypandy",51.62202,-3.45544
"United Kingdom/Blackwood",51.66778,-3.2075
"United Kingdom/Neston",51.41222,-2.20056
"United Kingdom/Camden Town",51.54057,-0.14334
"United Kingdom/Telford",52.67659,-2.44926
"United Kingdom/Craigavon",54.44709,-6.387
"United Kingdom/Soho",51.5144,-0.13535
"United Kingdom/Bayswater",51.51116,-0.18426
"United Kingdom/Pimlico",51.48897,-0.13699
"United Kingdom/North Watford",51.68072,-0.39446
"United Kingdom/Yateley",51.34305,-0.82985
"United Kingdom/Bowthorpe",52.63884,1.21885
"United Kingdom/Hedge End",50.91234,-1.30076
"United Kingdom/Gerrards Cross",51.5861,-0.55543
"United Kingdom/Erskine",55.9005,-4.45028
"United Kingdom/Hale",53.37831,-2.33271
"United Kingdom/Kilburn",51.55295,-0.19157
"United Kingdom/Chalk Farm",51.54313,-0.14987
"United Kingdom/Amersham on the Hill",51.67468,-0.60742
"United Kingdom/Shadwell",51.51135,-0.05663
"United Kingdom/Battersea",51.47475,-0.15547
"United Kingdom/Tooting",51.42524,-0.16394
"United Kingdom/South Croydon",51.36217,-0.09421
"United Kingdom/Hornchurch",51.55685,0.21664
"United Kingdom/Surbiton",51.39148,-0.29825
"United Kingdom/Ewell",51.34948,-0.2494
"United Kingdom/Becontree",51.5529,0.129
"United Kingdom/Brixton",51.46593,-0.10652
"United Kingdom/Bethnal Green",51.52718,-0.06109
"United Kingdom/Failsworth",53.50484,-2.16568
"United Kingdom/Radcliffe",53.56178,-2.32455
"United Kingdom/Heywood",53.59245,-2.21941
"United Kingdom/Old Trafford",53.45756,-2.28818
"United Kingdom/Longsight",53.45801,-2.20104
"United Kingdom/Heavitree",50.72044,-3.49646
"United Kingdom/Ferndown",50.80743,-1.89975
"United Kingdom/Canary Wharf",51.50519,-0.02085
"United Kingdom/Leytonstone",51.56856,0.00768
"United Kingdom/Earl Shilton",52.57682,-1.31536
"United Kingdom/Bordon",51.11357,-0.86245
"United Kingdom/Lytham St Annes",53.7426,-2.997
"United Kingdom/Hadley Wood",51.66669,-0.16981
"United Kingdom/Muswell Hill",51.59054,-0.14212
"United Kingdom/Chapel Allerton",53.82901,-1.53834
"United Kingdom/Blackheath",51.4647,0.0079
"United Kingdom/Kempston Hardwick",52.08956,-0.49908
"United Kingdom/Mendip",51.2372,-2.6266
"United Kingdom/Manchester City Centre",53.48097,-2.24555
"United Kingdom/Lower Earley",51.42708,-0.91979
"United Kingdom/Bartley Green",52.43532,-1.99707
"United Kingdom/Abbey Wood",51.48688,0.10747
"United Kingdom/West Ealing",51.51355,-0.3229
"United Kingdom/Golders Green",51.57631,-0.20033
"United Kingdom/Canvey Island",51.52199,0.5809
"United Kingdom/Earlsfield",51.4439,-0.1854
"United Kingdom/Old Swan",53.41392,-2.90889
"United Kingdom/Peacehaven",50.7927,-0.00652
"United Kingdom/Letchworth Garden City",51.97938,-0.22664
"United Kingdom/Peckham",51.47403,-0.06969
"United Kingdom/Shirley",52.41074,-1.81952
"United Kingdom/Stanley",54.86796,-1.69846
"United Kingdom/Rossendale",53.68456,-2.2769
"United Kingdom/Thornton-Cleveleys",53.87389,-3.02244
"United Kingdom/Deeside",53.20053,-3.03841
"United Kingdom/High Peak",53.36797,-1.84536
"United Kingdom/Hayling Island",50.7838,-0.96869
"United Kingdom/Isle of Lewis",58.21901,-6.38803
"United Kingdom/Holloway",51.55237,-0.12497
"United Kingdom/Harringay",51.5824,-0.09956
"United Kingdom/Canning Town",51.51363,0.01948
"United Kingdom/Manor Park",51.54932,0.04867
"United Kingdom/Allerton",53.36697,-2.894
"United Kingdom/Chadderton",53.5448,-2.13984
"United Kingdom/Thamesmead",51.50372,0.11982
"United Kingdom/Brockley",51.46369,-0.03652
"United Kingdom/Blantyre",55.79634,-4.09485
"United Kingdom/Vale of Leven",55.97132,-4.57928
"United Kingdom/Viewpark",55.82737,-4.0573
"United Kingdom/Kirkdale",53.43342,-2.97657
"United Kingdom/Kensington",53.40861,-2.95283
"United Kingdom/Belle Vale",53.39213,-2.86022
"United Kingdom/Hunts Cross",53.35578,-2.86572
"United Kingdom/Norris Green",53.44513,-2.92073
"United Kingdom/Stamford Hill",51.56872,-0.07334
"United Kingdom/Burngreave",53.39302,-1.45789
"United Kingdom/Archway",51.56733,-0.13415
"United Kingdom/Sinfin",52.88157,-1.48681
"United Kingdom/Ealing Common",51.50686,-0.29546
"United Kingdom/South Ruislip",51.55518,-0.40867
"United Kingdom/Wealdstone",51.59983,-0.33711
"United Kingdom/East Barnet",51.64674,-0.16103
"United Kingdom/Perry Vale",51.43639,-0.04442
"United Kingdom/Furzedown",51.42456,-0.14656
"United Kingdom/Queenstown",51.47807,-0.14716
"United Kingdom/Seven Sisters",51.57769,-0.07895
"United Kingdom/Tottenham Hale",51.59366,-0.05962
"United Kingdom/Latchmere",51.46842,-0.16882
"United Kingdom/Washwood Heath",52.50054,-1.82657
"United Kingdom/Nigg",57.11601,-2.09252
"United Kingdom/Primrose Place",52.56061,-0.10887
"United States/Fort Hunt",38.73289,-77.05803
"United States/Bessemer",33.40178,-86.95444
"United States/Paducah",37.08339,-88.60005
"United States/Birmingham",33.52066,-86.80249
"United States/Cordova",35.15565,-89.7762
"United States/Center Point",33.64566,-86.6836
"United States/Cullman",34.17482,-86.84361
"United States/Daphne",30.60353,-87.9036
"United States/Decatur",34.60593,-86.98334
"United States/Dothan",31.22323,-85.39049
"United States/East Florence",34.80953,-87.64947
"United States/Enterprise",31.31517,-85.85522
"United States/Fairhope",30.52297,-87.90333
"United States/Florence",34.79981,-87.67725
"United States/Foley",30.40659,-87.6836
"United States/Gadsden",34.01434,-86.00639
"United States/Helena",33.29622,-86.8436
"United States/Homewood",33.47177,-86.80082
"United States/Hoover",33.40539,-86.81138
"United States/Hueytown",33.45122,-86.99666
"United States/Huntsville",34.7304,-86.58594
"United States/Madison",34.69926,-86.74833
"United States/Millbrook",32.47986,-86.36192
"United States/Mobile",30.69436,-88.04305
"United States/Montgomery",32.36681,-86.29997
"United States/Mountain Brook",33.50094,-86.75221
"United States/Northport",33.22901,-87.57723
"United States/Opelika",32.64541,-85.37828
"United States/Oxford",33.61427,-85.83496
"United States/Pelham",33.28567,-86.80999
"United States/Phenix City",32.47098,-85.00077
"United States/Prattville",32.46402,-86.4597
"United States/Prichard",30.7388,-88.07889
"United States/Selma",32.40736,-87.0211
"United States/Talladega",33.43594,-86.1058
"United States/Tillmans Corner",30.59019,-88.17084
"United States/Troy",31.80877,-85.96995
"United States/Trussville",33.61983,-86.60888
"United States/Tuscaloosa",33.20984,-87.56917
"United States/Vestavia Hills",33.44872,-86.78777
"United States/Bella Vista",36.4807,-94.27134
"United States/Benton",34.56454,-92.58683
"United States/Bentonville",36.37285,-94.20882
"United States/Bryant",34.59593,-92.48905
"United States/Cabot",34.97453,-92.01653
"United States/Conway",35.0887,-92.4421
"United States/El Dorado",33.20763,-92.66627
"United States/Fayetteville",36.06258,-94.15743
"United States/Fort Smith",35.38592,-94.39855
"United States/Hot Springs",34.5037,-93.05518
"United States/Jacksonville",34.8662,-92.11015
"United States/Jonesboro",35.8423,-90.70428
"United States/Little Rock",34.74648,-92.28959
"United States/Maumelle",34.86676,-92.40432
"United States/North Little Rock",34.76954,-92.26709
"United States/Paragould",36.0584,-90.49733
"United States/Pine Bluff",34.22843,-92.0032
"United States/Rogers",36.33202,-94.11854
"United States/Russellville",35.27842,-93.13379
"United States/Searcy",35.25064,-91.73625
"United States/Siloam Springs",36.18814,-94.5405
"United States/Springdale",36.18674,-94.12881
"United States/Texarkana",33.44179,-94.03769
"United States/Van Buren",35.43676,-94.34827
"United States/West Memphis",35.14648,-90.18454
"United States/Adams Morgan",38.9215,-77.0422
"United States/Brightwood",38.96122,-77.02748
"United States/Capitol Hill",38.889,-77.00025
"United States/Columbia Heights",38.92567,-77.02942
"United States/Dupont Circle",38.90844,-77.04414
"United States/Foggy Bottom",38.9015,-77.0622
"United States/Mount Pleasant",38.93067,-77.04081
"United States/Park View",38.93206,-77.02359
"United States/Petworth",38.94594,-77.02498
"United States/Pleasant Plains",38.93067,-77.03025
"United States/Shaw",38.91206,-77.02137
"United States/Washington",38.89511,-77.03637
"United States/Bear",39.62928,-75.65826
"United States/Dover",39.15817,-75.52437
"United States/Middletown",39.44956,-75.71632
"United States/Newark",39.68372,-75.74966
"United States/Wilmington",39.74595,-75.54659
"United States/Allapattah",25.81454,-80.22394
"United States/Altamonte Springs",28.66111,-81.36562
"United States/Apopka",28.67617,-81.51186
"United States/Auburndale",28.0653,-81.78869
"United States/Aventura",25.95648,-80.13921
"United States/Bartow",27.89641,-81.84314
"United States/Bayonet Point",28.32667,-82.68343
